date,close,change,volume,open,high,low
15/12/2011,3.99,-0.4(-0.82 %),93070,48.6,48.9,48.5
14/12/2011,4.02,-0.4(-0.81 %),215210,49.2,49.4,49.0
13/12/2011,4.05,-0.1(-0.20 %),242460,49.2,49.6,49.2
12/12/2011,4.06,0(0.00 %),232810,49.2,49.7,49.2
09/12/2011,4.06,-0.3(-0.60 %),73460,50.5,50.5,49.5
08/12/2011,4.09,-0.2(-0.40 %),44930,50.0,50.5,49.8
07/12/2011,4.1,0(0.00 %),227000,50.0,50.5,49.8
06/12/2011,4.1,0(0.00 %),285080,50.5,50.5,49.6
05/12/2011,4.1,0.7(1.42 %),425860,49.4,50.0,49.3
02/12/2011,4.04,0.1(0.20 %),428220,49.2,49.7,49.1
01/12/2011,4.04,0.1(0.20 %),146480,48.5,49.2,48.5
30/11/2011,4.03,0.3(0.61 %),346600,48.8,49.2,48.8
29/11/2011,4.0,0(0.00 %),170570,49.0,49.0,48.7
28/11/2011,4.0,-0.2(-0.41 %),139210,48.9,49.0,48.8
25/11/2011,4.02,-0.1(-0.20 %),218740,48.7,49.1,48.7
24/11/2011,4.03,0(0.00 %),190630,48.3,49.2,48.3
23/11/2011,4.03,0.5(1.03 %),293890,48.3,49.1,48.3
22/11/2011,3.99,0.4(0.83 %),181280,48.1,48.8,48.0
21/11/2011,3.95,0(0.00 %),94000,47.9,48.2,47.9
18/11/2011,3.95,0(0.00 %),73630,48.5,48.5,47.8
17/11/2011,3.95,0.2(0.42 %),238160,48.0,48.2,47.7
16/11/2011,3.94,0.5(1.05 %),175510,47.3,48.0,47.3
15/11/2011,3.9,-0.5(-1.04 %),273560,48.0,48.1,47.5
14/11/2011,3.94,-0.6(-1.23 %),119260,47.9,48.5,47.9
11/11/2011,3.99,-0.2(-0.41 %),225640,48.7,48.9,48.6
10/11/2011,4.0,0(0.00 %),172320,48.6,48.8,48.5
09/11/2011,4.0,-0.2(-0.41 %),112570,49.4,49.4,48.8
08/11/2011,4.02,-0.8(-1.61 %),107750,49.8,49.8,48.8
07/11/2011,4.09,-0.1(-0.20 %),302770,49.9,50.0,49.5
04/11/2011,4.09,0.6(1.22 %),359090,49.3,50.0,49.3
03/11/2011,4.04,-0.4(-0.80 %),235790,49.7,49.7,49.0
02/11/2011,4.08,0.6(1.22 %),310510,49.1,49.9,49.0
01/11/2011,4.03,-0.4(-0.81 %),174910,49.6,49.6,49.1
31/10/2011,4.06,-0.5(-1.00 %),409820,51.0,51.0,49.5
28/10/2011,4.1,1.5(3.09 %),295130,49.0,50.0,48.5
27/10/2011,3.98,0(0.00 %),241780,48.0,48.6,48.0
26/10/2011,3.98,0.8(1.68 %),275300,47.5,49.3,47.5
25/10/2011,3.91,-0.6(-1.24 %),242580,48.1,48.2,47.7
24/10/2011,3.96,-1.3(-2.62 %),221630,49.6,49.6,48.3
21/10/2011,4.07,0.9(1.85 %),438200,48.6,49.6,48.5
20/10/2011,4.0,-0.1(-0.20 %),185230,48.5,48.9,48.5
19/10/2011,4.0,-0.2(-0.41 %),278000,49.1,49.1,48.7
18/10/2011,4.02,-0.3(-0.61 %),158590,49.1,49.2,48.9
17/10/2011,4.04,-0.7(-1.40 %),305380,49.4,49.7,49.3
14/10/2011,4.1,0.6(1.21 %),157850,49.5,50.0,49.5
13/10/2011,4.05,0.5(1.02 %),182530,48.6,49.4,48.6
12/10/2011,4.01,-0.2(-0.41 %),223900,48.9,49.1,48.8
11/10/2011,4.03,0.1(0.20 %),148310,49.0,49.5,48.9
10/10/2011,4.02,-0.5(-1.01 %),241020,48.6,49.1,48.6
07/10/2011,4.06,-0.5(-1.00 %),334910,49.9,49.9,49.3
06/10/2011,4.1,-0.5(-0.99 %),543870,50.0,50.5,49.6
05/10/2011,4.14,-0.5(-0.98 %),617080,51.0,51.0,50.0
04/10/2011,4.18,0(0.00 %),183950,50.0,51.0,50.0
03/10/2011,4.18,-0.5(-0.97 %),175530,51.5,51.5,51.0
30/09/2011,4.23,0(0.00 %),302940,51.5,52.0,51.0
29/09/2011,4.23,0(0.00 %),171900,51.5,52.0,51.0
28/09/2011,4.23,0.5(0.98 %),122420,51.5,52.0,51.0
27/09/2011,4.18,0.5(0.99 %),297060,51.5,52.0,51.0
26/09/2011,4.18,-1(-1.90 %),293270,52.0,52.5,51.5
23/09/2011,4.27,-1(-1.87 %),156500,52.5,53.0,52.0
22/09/2011,4.35,0(0.00 %),242400,53.0,54.0,52.5
21/09/2011,4.35,0.5(0.94 %),521700,53.5,54.0,53.0
20/09/2011,4.31,-1(-1.85 %),539860,54.0,54.5,53.0
19/09/2011,4.39,2.5(4.85 %),330060,51.5,54.0,51.5
16/09/2011,4.18,-1.5(-2.83 %),1394610,53.0,55.5,51.5
15/09/2011,4.31,2.5(4.95 %),1158780,52.5,53.0,52.0
14/09/2011,4.1,-2(-3.81 %),600240,52.0,52.0,50.5
13/09/2011,4.27,-1(-1.87 %),848190,54.5,54.5,52.5
12/09/2011,4.35,-1.5(-2.73 %),255610,54.0,54.5,53.0
09/09/2011,4.47,-1(-1.79 %),305190,56.0,56.0,54.5
08/09/2011,4.55,0.5(0.90 %),173880,56.0,56.5,55.5
07/09/2011,4.51,-0.5(-0.89 %),214520,56.0,56.0,55.0
06/09/2011,4.55,0(0.00 %),189880,56.0,56.0,55.0
05/09/2011,4.55,0(0.00 %),179960,56.5,56.5,55.5
01/09/2011,4.55,0.5(0.90 %),242150,56.0,56.5,55.5
31/08/2011,4.51,-0.5(-0.89 %),516820,56.0,56.0,55.5
30/08/2011,4.55,0.5(0.90 %),284400,56.0,56.0,55.5
29/08/2011,4.51,0.5(0.91 %),113040,56.0,56.0,54.5
26/08/2011,4.47,0.5(0.92 %),140950,55.0,55.0,54.5
25/08/2011,4.43,0(0.00 %),94480,55.5,55.5,54.0
24/08/2011,4.43,0(0.00 %),166310,54.5,55.0,54.0
23/08/2011,4.43,0(0.00 %),170910,54.0,55.0,54.0
22/08/2011,4.43,0.5(0.93 %),161650,54.0,55.0,54.0
19/08/2011,4.39,-1(-1.82 %),65190,55.5,55.5,54.0
18/08/2011,4.47,0.5(0.92 %),81300,56.0,56.0,54.5
17/08/2011,4.43,0.5(0.93 %),127240,54.5,54.5,54.0
16/08/2011,4.39,0(0.00 %),94410,53.5,54.5,53.5
15/08/2011,4.39,0(0.00 %),206230,54.0,54.0,53.0
12/08/2011,4.39,0(0.00 %),154110,54.0,54.0,53.5
11/08/2011,4.39,1.5(2.86 %),316140,52.5,54.0,52.0
10/08/2011,4.27,1(1.94 %),488660,52.0,53.5,52.0
09/08/2011,4.18,-2(-3.74 %),424290,52.0,53.5,51.5
08/08/2011,4.35,-1.5(-2.73 %),358070,53.5,55.0,53.5
05/08/2011,4.47,-0.5(-0.90 %),111610,55.0,55.5,55.0
04/08/2011,4.51,1(1.83 %),126230,54.5,56.5,54.5
03/08/2011,4.43,1(1.87 %),120250,53.0,54.5,53.0
02/08/2011,4.35,-2(-3.60 %),165510,53.5,55.5,53.5
01/08/2011,4.51,-2(-3.48 %),551710,56.5,57.0,55.0
29/07/2011,4.67,0.5(0.88 %),1074930,58.0,58.0,56.5
28/07/2011,4.63,2(3.64 %),537770,56.0,57.0,56.0
27/07/2011,4.47,2.5(4.76 %),425270,53.0,55.0,53.0
26/07/2011,4.27,1(1.94 %),243710,51.5,53.0,51.5
25/07/2011,4.18,0.5(0.98 %),142370,50.5,51.5,50.5
22/07/2011,4.14,0(0.00 %),146550,51.0,51.5,50.5
21/07/2011,4.14,-1(-1.92 %),158820,52.0,52.0,50.5
20/07/2011,4.23,2.2(4.42 %),366650,49.9,52.0,49.9
19/07/2011,4.05,0.4(0.81 %),121960,49.3,49.8,49.3
18/07/2011,4.01,0.1(0.20 %),89710,49.1,49.4,49.1
15/07/2011,4.01,-0.6(-1.20 %),104220,49.5,49.5,49.0
14/07/2011,4.05,-0.1(-0.20 %),135280,50.0,50.0,49.5
13/07/2011,4.06,0.7(1.42 %),289890,50.0,50.0,49.6
12/07/2011,4.01,0.7(1.44 %),292020,48.6,49.4,48.6
11/07/2011,3.95,0.1(0.21 %),146840,48.5,49.3,48.1
08/07/2011,3.94,1.9(4.08 %),174530,46.6,48.9,46.6
07/07/2011,3.79,-0.1(-0.21 %),91950,46.7,47.0,46.5
06/07/2011,3.79,0.8(1.74 %),98560,46.0,46.7,46.0
05/07/2011,3.73,-0.1(-0.22 %),258620,46.0,47.0,45.9
04/07/2011,3.74,-0.6(-1.29 %),338130,46.6,47.0,46.0
01/07/2011,3.79,-1.4(-2.92 %),138900,48.0,48.5,46.6
30/06/2011,3.9,-0.1(-0.21 %),124130,49.0,49.0,47.9
29/06/2011,3.91,-0.9(-1.84 %),154190,48.4,49.0,48.1
28/06/2011,3.98,0.4(0.82 %),83480,48.6,49.0,48.6
27/06/2011,3.95,-0.9(-1.82 %),118410,50.0,50.0,48.6
24/06/2011,4.02,-0.2(-0.40 %),153920,49.7,50.0,49.5
23/06/2011,4.04,-0.8(-1.58 %),114290,50.0,50.5,49.7
22/06/2011,4.1,0.5(1.00 %),154350,50.0,50.5,49.9
21/06/2011,4.06,0.5(1.01 %),109460,49.9,50.5,49.6
20/06/2011,4.02,-0.5(-1.00 %),98350,50.0,50.5,49.5
17/06/2011,4.06,-0.5(-0.99 %),471410,51.0,51.5,50.0
16/06/2011,4.1,0.5(1.00 %),69510,49.5,51.0,49.5
15/06/2011,4.06,0(0.00 %),388950,50.0,50.5,49.9
14/06/2011,4.06,-0.5(-0.99 %),236750,50.0,52.5,50.0
13/06/2011,4.1,0(0.00 %),127810,50.0,50.5,50.0
10/06/2011,4.1,-0.5(-0.98 %),126840,51.0,51.5,50.5
09/06/2011,4.14,0(0.00 %),23780,50.0,51.0,50.0
08/06/2011,4.14,-1(-1.92 %),267390,54.0,54.0,51.0
07/06/2011,4.23,2(4.00 %),283800,49.1,52.0,49.1
06/06/2011,4.06,-0.5(-0.99 %),274460,50.0,50.5,49.6
03/06/2011,4.1,0.7(1.41 %),410090,51.0,51.0,49.7
02/06/2011,4.05,2.3(4.84 %),342390,48.9,49.8,48.7
01/06/2011,3.86,2.2(4.86 %),410760,43.5,47.5,43.5
31/05/2011,3.68,0(0.00 %),122910,45.3,45.3,45.0
30/05/2011,3.68,-0.3(-0.66 %),207990,45.8,45.8,45.3
27/05/2011,3.71,0.1(0.22 %),329390,47.6,47.6,45.3
26/05/2011,3.7,2.1(4.84 %),253150,41.3,45.5,41.3
25/05/2011,3.53,-2.2(-4.82 %),311790,43.5,43.6,43.4
24/05/2011,3.71,-2.4(-5.00 %),245690,46.5,46.6,45.6
23/05/2011,3.9,-2.5(-4.95 %),207850,50.0,50.0,48.0
20/05/2011,4.1,-1(-1.94 %),222500,51.5,51.5,49.8
19/05/2011,4.18,0.5(0.98 %),103090,51.5,52.0,51.0
18/05/2011,4.14,-0.5(-0.97 %),121770,50.0,51.0,50.0
17/05/2011,4.18,0(0.00 %),103050,51.0,52.0,51.0
16/05/2011,4.18,-1(-1.90 %),153430,52.5,53.0,51.5
13/05/2011,4.27,0(0.00 %),206020,52.5,53.0,52.5
12/05/2011,4.27,0(0.00 %),101770,51.5,52.5,51.5
11/05/2011,4.27,-0.5(-0.94 %),296850,52.0,53.0,52.0
10/05/2011,4.31,0(0.00 %),184360,53.0,53.5,53.0
09/05/2011,4.31,1(1.92 %),169860,53.0,53.0,52.0
06/05/2011,4.23,0.5(0.97 %),173370,51.5,53.0,51.5
05/05/2011,4.18,0.5(0.98 %),99170,51.5,51.5,51.0
04/05/2011,4.13,0.5(0.98 %),116010,50.5,52.0,50.5
29/04/2011,4.09,0.5(0.99 %),198900,50.5,52.0,50.5
28/04/2011,4.05,-0.5(-0.98 %),106310,51.0,51.0,50.0
27/04/2011,4.09,0(0.00 %),283140,52.0,52.0,49.9
26/04/2011,4.09,-1(-1.92 %),142470,52.0,52.5,51.0
25/04/2011,4.17,2.1(4.21 %),104440,50.0,52.0,50.0
22/04/2011,4.0,-0.6(-1.19 %),108710,51.5,51.5,49.9
21/04/2011,4.05,0(0.00 %),125940,50.5,51.0,50.0
20/04/2011,4.05,-0.5(-0.98 %),288500,51.5,51.5,50.5
19/04/2011,4.09,-0.5(-0.97 %),121670,50.5,52.0,50.5
18/04/2011,4.13,-1.5(-2.83 %),119010,53.0,53.0,51.5
15/04/2011,4.25,0(0.00 %),268920,53.0,53.5,52.5
14/04/2011,4.25,-2(-3.64 %),143580,53.5,55.0,53.0
13/04/2011,4.41,-2.5(-4.35 %),184160,57.5,57.5,55.0
08/04/2011,4.61,0(0.00 %),215430,57.0,57.5,56.5
07/04/2011,4.61,0.5(0.88 %),1194250,59.5,59.5,57.0
06/04/2011,4.57,2.5(4.59 %),324410,57.0,57.0,57.0
05/04/2011,4.37,2.5(4.81 %),122720,54.5,54.5,54.5
04/04/2011,4.17,2.1(4.21 %),131820,52.0,52.0,52.0
01/04/2011,4.0,-1.1(-2.16 %),122770,51.0,51.0,49.7
31/03/2011,4.09,0(0.00 %),58030,51.0,51.5,50.5
30/03/2011,4.09,-0.5(-0.97 %),196660,51.0,51.5,50.5
29/03/2011,4.13,-0.5(-0.96 %),35290,52.0,52.0,51.5
28/03/2011,4.17,-0.5(-0.95 %),67550,53.0,53.0,51.5
25/03/2011,4.21,-0.5(-0.94 %),99110,52.5,52.5,52.0
24/03/2011,4.25,-0.5(-0.93 %),52750,53.0,53.5,52.5
23/03/2011,4.29,0.5(0.94 %),101550,53.0,53.5,53.0
22/03/2011,4.25,0(0.00 %),214610,53.0,53.5,52.5
21/03/2011,4.25,0(0.00 %),229180,53.5,53.5,53.0
18/03/2011,4.25,1(1.92 %),412110,52.0,53.0,51.5
17/03/2011,4.17,-0.5(-0.95 %),118750,52.5,53.0,52.0
16/03/2011,4.21,0(0.00 %),246180,53.0,53.0,52.0
15/03/2011,4.21,-0.5(-0.94 %),190180,52.5,53.0,52.5
14/03/2011,4.25,-1(-1.85 %),179190,53.0,54.0,53.0
11/03/2011,4.33,-0.5(-0.92 %),288970,55.0,55.0,54.0
10/03/2011,4.37,0.5(0.93 %),301530,53.5,54.5,53.5
09/03/2011,4.33,-1(-1.82 %),176060,55.0,55.0,52.5
08/03/2011,4.41,1(1.85 %),233450,54.0,55.0,54.0
07/03/2011,4.33,0(0.00 %),132760,54.0,54.5,54.0
04/03/2011,4.33,0(0.00 %),260440,55.0,55.0,54.0
03/03/2011,4.33,0(0.00 %),243550,52.5,54.5,52.5
02/03/2011,4.33,-0.5(-0.92 %),428290,54.5,54.5,52.0
01/03/2011,4.37,0.5(0.93 %),223800,54.0,54.5,53.5
28/02/2011,4.33,-1.5(-2.70 %),466550,55.0,56.5,54.0
25/02/2011,4.45,2.5(4.72 %),365920,53.0,55.5,52.5
24/02/2011,4.25,-0.5(-0.93 %),591360,52.0,53.0,51.0
23/02/2011,4.29,-0.5(-0.93 %),379950,53.5,55.5,53.5
22/02/2011,4.33,-1.5(-2.70 %),654500,53.5,55.5,53.0
21/02/2011,4.45,-2.5(-4.31 %),349210,57.0,57.0,55.5
18/02/2011,4.65,-3(-4.92 %),674860,60.0,61.0,58.0
17/02/2011,4.89,0(0.00 %),182910,61.0,61.0,60.0
16/02/2011,4.89,-0.5(-0.81 %),179170,61.5,62.0,61.0
15/02/2011,4.93,0(0.00 %),266520,61.0,61.5,61.0
14/02/2011,4.93,-0.5(-0.81 %),290810,63.0,63.0,61.0
11/02/2011,4.97,-0.5(-0.80 %),576950,62.5,62.5,61.5
10/02/2011,5.01,-0.5(-0.79 %),393200,63.0,63.5,62.5
09/02/2011,5.05,-0.5(-0.79 %),211100,65.0,65.0,63.0
08/02/2011,5.09,0.5(0.79 %),480160,63.5,66.0,63.5
28/01/2011,5.05,-2(-3.08 %),408070,65.5,65.5,63.0
27/01/2011,5.21,3(4.84 %),386830,61.5,65.0,61.5
26/01/2011,4.97,-0.5(-0.80 %),348000,62.0,62.5,61.5
25/01/2011,5.01,-0.5(-0.79 %),437760,62.5,63.5,62.5
24/01/2011,5.05,-1(-1.56 %),370470,64.0,64.0,63.0
21/01/2011,5.13,0.5(0.79 %),285390,65.0,65.0,64.0
20/01/2011,5.09,-1(-1.55 %),140760,64.0,64.5,63.5
19/01/2011,5.17,-0.5(-0.77 %),244690,66.0,66.0,64.5
18/01/2011,5.21,0(0.00 %),346590,65.0,66.0,64.5
17/01/2011,5.21,1.5(2.36 %),590470,66.5,66.5,65.0
14/01/2011,5.09,3(4.96 %),185040,62.5,63.5,62.5
13/01/2011,4.85,-0.5(-0.82 %),207110,60.5,61.5,60.5
12/01/2011,4.89,-1.5(-2.40 %),365320,63.0,63.0,61.0
11/01/2011,5.01,0(0.00 %),248270,62.5,63.0,61.5
10/01/2011,5.01,0.5(0.81 %),389750,62.0,63.5,62.0
07/01/2011,4.97,-0.5(-0.80 %),482230,62.0,62.5,62.0
06/01/2011,5.01,0(0.00 %),133570,62.0,63.0,62.0
05/01/2011,5.01,-1(-1.57 %),319330,64.0,64.0,62.0
04/01/2011,5.09,-1(-1.55 %),253340,65.0,65.0,63.5
31/12/2010,5.17,1(1.57 %),291090,63.5,64.5,63.5
30/12/2010,5.09,-1(-1.55 %),536960,63.5,64.5,63.5
29/12/2010,5.17,-0.5(-0.77 %),326940,65.0,65.0,63.5
28/12/2010,5.21,0.5(0.78 %),285250,65.0,65.0,64.0
27/12/2010,5.17,0(0.00 %),256120,65.0,65.0,64.0
24/12/2010,5.17,-0.5(-0.77 %),231970,65.0,65.5,64.0
23/12/2010,5.21,0.5(0.78 %),347800,64.0,65.0,64.0
22/12/2010,5.17,-0.5(-0.77 %),251060,65.0,65.5,64.5
21/12/2010,5.21,-1(-1.52 %),487160,65.0,66.0,64.5
20/12/2010,5.29,0(0.00 %),412040,66.0,67.0,64.5
17/12/2010,5.29,0.5(0.76 %),416970,66.0,66.5,65.5
16/12/2010,5.25,-2(-2.96 %),453340,66.5,67.5,65.5
15/12/2010,5.41,-1.5(-2.17 %),429720,68.5,69.0,67.5
14/12/2010,5.53,-0.5(-0.72 %),383570,69.5,69.5,68.0
13/12/2010,5.57,1(1.46 %),383130,68.5,70.0,68.5
10/12/2010,5.49,0.5(0.74 %),419620,68.5,68.5,67.5
09/12/2010,5.45,1(1.49 %),161060,67.5,68.5,67.0
08/12/2010,5.37,-0.5(-0.74 %),144930,68.0,68.0,67.0
07/12/2010,5.41,-1(-1.46 %),341380,68.0,68.5,67.5
06/12/2010,5.49,-0.5(-0.72 %),617980,69.0,69.0,67.5
03/12/2010,5.53,0(0.00 %),229420,70.5,70.5,69.0
02/12/2010,5.53,0.5(0.73 %),177920,69.5,70.0,68.5
01/12/2010,5.49,-1.5(-2.14 %),691780,70.5,70.5,68.5
30/11/2010,5.61,-0.5(-0.71 %),243360,73.5,73.5,70.0
29/11/2010,5.65,2(2.92 %),162860,69.0,70.5,69.0
26/11/2010,5.49,-1.5(-2.14 %),123150,70.5,70.5,68.5
25/11/2010,5.61,-1(-1.41 %),75870,70.5,71.0,70.0
24/11/2010,5.69,1(1.43 %),95090,70.0,71.0,69.0
23/11/2010,5.61,1(1.45 %),165780,69.0,70.5,69.0
22/11/2010,5.53,1(1.47 %),153690,66.5,69.0,66.5
19/11/2010,5.45,-1(-1.45 %),282930,70.5,70.5,68.0
18/11/2010,5.53,0.5(0.73 %),177040,70.0,70.0,68.5
17/11/2010,5.49,-1(-1.44 %),331060,70.0,70.5,68.5
16/11/2010,5.57,-0.5(-0.71 %),274720,70.0,70.0,69.0
15/11/2010,5.61,-2(-2.78 %),198760,71.0,72.0,69.5
12/11/2010,5.77,-0.5(-0.69 %),263630,72.0,72.0,70.5
11/11/2010,5.81,-1.5(-2.03 %),72750,72.5,74.0,72.5
10/11/2010,5.93,1(1.37 %),251370,73.5,74.0,73.0
09/11/2010,5.85,0.5(0.69 %),320870,74.0,74.0,72.5
08/11/2010,5.81,-3.5(-4.61 %),248250,76.0,76.0,72.5
05/11/2010,6.09,2.5(3.40 %),519640,74.0,76.0,73.0
04/11/2010,5.89,0.5(0.68 %),48220,72.5,73.5,72.5
03/11/2010,5.85,0(0.00 %),123750,74.0,74.0,72.0
02/11/2010,5.85,-1.5(-2.01 %),126370,74.0,74.5,73.0
